Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
1400,Pressure,0.0,0.0,2222.0,1120.0,273.0,0.0,0.0,0.0,,
1450,Pressure,0.0,0.0,2212.0,1112.0,264.0,0.0,0.0,0.0,,
1500,Pressure,0.0,0.0,2215.0,1113.0,264.0,0.0,0.0,0.0,,
1550,Pressure,0.0,0.0,2211.0,1112.0,268.0,0.0,0.0,0.0,,
1600,Pressure,0.0,0.0,2211.0,1108.0,272.0,0.0,0.0,0.0,,
1650,Pressure,0.0,0.0,2211.0,1116.0,280.0,0.0,0.0,0.0,,
1700,Pressure,0.0,0.0,2211.0,1112.0,273.0,0.0,0.0,0.0,,
1750,Pressure,0.0,0.0,2219.0,1114.0,279.0,0.0,0.0,0.0,,
1800,Pressure,0.0,0.0,2212.0,1111.0,281.0,0.0,0.0,0.0,,
1850,Pressure,0.0,0.0,2221.0,1118.0,283.0,0.0,0.0,0.0,,
1900,Pressure,0.0,0.0,2211.0,1104.0,278.0,0.0,0.0,0.0,,
1950,Pressure,0.0,0.0,2217.0,1113.0,276.0,0.0,0.0,0.0,,
2000,Pressure,0.0,0.0,2213.0,1114.0,280.0,0.0,0.0,0.0,,
2050,Pressure,0.0,0.0,2216.0,1111.0,277.0,0.0,0.0,0.0,,
2100,Pressure,0.0,0.0,2217.0,1113.0,278.0,0.0,0.0,0.0,,
2150,Pressure,0.0,0.0,2209.0,1108.0,277.0,0.0,0.0,0.0,,
2200,Pressure,0.0,0.0,2210.0,1107.0,281.0,0.0,0.0,0.0,,
2250,Pressure,0.0,0.0,2206.0,1092.0,275.0,0.0,0.0,0.0,,
2300,Pressure,0.0,0.0,2209.0,1093.0,281.0,0.0,0.0,0.0,,
2350,Pressure,0.0,0.0,2205.0,1088.0,277.0,0.0,0.0,0.0,,
2400,Pressure,0.0,0.0,2208.0,1093.0,284.0,0.0,0.0,0.0,,
2450,Pressure,0.0,0.0,2207.0,1104.0,281.0,0.0,0.0,0.0,,
2500,Pressure,0.0,0.0,2203.0,1099.0,279.0,0.0,0.0,0.0,,
2550,Pressure,0.0,0.0,2202.0,1112.0,279.0,0.0,0.0,0.0,,
2600,Pressure,0.0,0.0,2196.0,1097.0,276.0,0.0,0.0,0.0,,
2650,Pressure,0.0,0.0,2204.0,1090.0,281.0,0.0,0.0,0.0,,
2700,Pressure,0.0,0.0,2199.0,1084.0,274.0,0.0,0.0,0.0,,
2750,Pressure,0.0,0.0,2208.0,1092.0,280.0,0.0,0.0,0.0,,
2800,Pressure,0.0,0.0,2198.0,1085.0,281.0,0.0,0.0,0.0,,
2850,Pressure,0.0,0.0,2205.0,1090.0,283.0,0.0,0.0,0.0,,
2900,Pressure,0.0,0.0,2206.0,1091.0,284.0,0.0,0.0,0.0,,
2950,Pressure,0.0,0.0,2202.0,1083.0,282.0,0.0,0.0,0.0,,
3000,Humidity,,,,,,,,,,6938.0
3000,Temperature,,,,,,,,,2328.0,
3000,Pressure,0.0,0.0,2206.0,1090.0,282.0,0.0,0.0,0.0,,
3050,Pressure,0.0,0.0,2200.0,1087.0,280.0,0.0,0.0,0.0,,
3100,Pressure,0.0,0.0,2207.0,1093.0,281.0,0.0,0.0,0.0,,
3150,Pressure,0.0,0.0,2202.0,1090.0,280.0,0.0,0.0,0.0,,
3200,Pressure,0.0,0.0,2207.0,1088.0,283.0,0.0,0.0,0.0,,
3250,Pressure,0.0,0.0,2199.0,1083.0,281.0,0.0,0.0,0.0,,
3300,Pressure,0.0,0.0,2204.0,1084.0,283.0,0.0,0.0,0.0,,
3350,Pressure,0.0,0.0,2203.0,1086.0,282.0,0.0,0.0,0.0,,
3400,Pressure,0.0,0.0,2201.0,1082.0,280.0,0.0,0.0,0.0,,
3450,Pressure,0.0,0.0,2205.0,1093.0,281.0,0.0,0.0,0.0,,
3500,Pressure,0.0,0.0,2201.0,1095.0,280.0,0.0,0.0,0.0,,
3550,Pressure,0.0,0.0,2207.0,1114.0,283.0,0.0,0.0,0.0,,
3600,Pressure,0.0,0.0,2199.0,1105.0,281.0,0.0,0.0,0.0,,
3650,Pressure,0.0,0.0,2207.0,1111.0,286.0,0.0,0.0,0.0,,
3700,Pressure,0.0,0.0,2202.0,1107.0,294.0,0.0,0.0,0.0,,
3750,Pressure,0.0,0.0,2205.0,1110.0,315.0,0.0,0.0,0.0,,
3800,Pressure,0.0,0.0,2205.0,1112.0,319.0,0.0,0.0,0.0,,
3850,Pressure,0.0,0.0,2197.0,1084.0,314.0,0.0,0.0,0.0,,
3900,Pressure,0.0,0.0,2193.0,1084.0,311.0,0.0,0.0,0.0,,
3950,Pressure,0.0,0.0,2189.0,1088.0,320.0,0.0,0.0,0.0,,
4000,Pressure,0.0,0.0,2206.0,1117.0,335.0,0.0,0.0,0.0,,
4050,Pressure,0.0,0.0,2197.0,1128.0,350.0,0.0,0.0,0.0,,
4100,Pressure,0.0,0.0,2207.0,1122.0,352.0,0.0,0.0,0.0,,
4150,Pressure,0.0,0.0,2201.0,1118.0,354.0,0.0,0.0,0.0,,
4200,Pressure,0.0,0.0,2207.0,1158.0,369.0,0.0,0.0,0.0,,
4250,Pressure,0.0,0.0,2211.0,1192.0,388.0,0.0,0.0,0.0,,
4300,Pressure,0.0,0.0,2212.0,1203.0,397.0,0.0,0.0,0.0,,
4350,Pressure,0.0,0.0,2220.0,1211.0,397.0,0.0,0.0,0.0,,
4400,Pressure,0.0,0.0,2212.0,1199.0,383.0,0.0,0.0,0.0,,
4450,Pressure,0.0,0.0,2213.0,1177.0,384.0,0.0,0.0,0.0,,
4500,Pressure,0.0,0.0,2208.0,1177.0,381.0,0.0,0.0,0.0,,
4550,Pressure,0.0,0.0,2215.0,1206.0,389.0,0.0,0.0,0.0,,
4600,Pressure,0.0,0.0,2209.0,1202.0,393.0,0.0,0.0,0.0,,
4650,Pressure,0.0,0.0,2213.0,1191.0,393.0,0.0,0.0,0.0,,
4700,Pressure,0.0,0.0,2210.0,1163.0,382.0,0.0,0.0,0.0,,
4750,Pressure,0.0,0.0,2204.0,1147.0,379.0,0.0,0.0,0.0,,
4800,Pressure,0.0,0.0,2207.0,1163.0,380.0,0.0,0.0,0.0,,
4850,Pressure,0.0,0.0,2209.0,1212.0,393.0,0.0,0.0,0.0,,
4900,Pressure,0.0,0.0,2217.0,1236.0,402.0,0.0,0.0,0.0,,
4950,Pressure,0.0,0.0,2208.0,1241.0,407.0,0.0,0.0,0.0,,
5000,Pressure,0.0,0.0,2221.0,1248.0,414.0,0.0,0.0,0.0,,
5050,Pressure,0.0,0.0,2214.0,1245.0,413.0,0.0,0.0,0.0,,
5100,Pressure,0.0,0.0,2225.0,1247.0,416.0,0.0,0.0,0.0,,
5150,Pressure,0.0,0.0,2219.0,1247.0,418.0,0.0,0.0,0.0,,
5200,Pressure,0.0,0.0,2209.0,1245.0,416.0,0.0,0.0,0.0,,
5250,Pressure,0.0,0.0,2216.0,1246.0,417.0,0.0,0.0,0.0,,
5300,Pressure,0.0,0.0,2211.0,1252.0,416.0,0.0,0.0,0.0,,
5350,Pressure,0.0,0.0,2223.0,1273.0,413.0,0.0,0.0,0.0,,
5400,Pressure,0.0,0.0,2212.0,1279.0,414.0,0.0,0.0,0.0,,
5450,Pressure,0.0,0.0,2229.0,1300.0,423.0,0.0,0.0,0.0,,
5500,Pressure,0.0,0.0,2223.0,1295.0,424.0,0.0,0.0,0.0,,
5550,Pressure,0.0,0.0,2235.0,1294.0,438.0,0.0,0.0,0.0,,
5600,Pressure,0.0,0.0,2230.0,1278.0,441.0,0.0,0.0,0.0,,
5650,Pressure,0.0,0.0,2222.0,1273.0,431.0,0.0,0.0,0.0,,
5700,Pressure,0.0,0.0,2227.0,1282.0,442.0,0.0,0.0,0.0,,
5750,Pressure,0.0,0.0,2221.0,1279.0,440.0,0.0,0.0,0.0,,
5800,Pressure,0.0,0.0,2226.0,1278.0,437.0,0.0,0.0,0.0,,
5850,Pressure,0.0,0.0,2214.0,1250.0,416.0,0.0,0.0,0.0,,
5900,Pressure,0.0,0.0,2218.0,1247.0,412.0,0.0,0.0,0.0,,
5950,Pressure,0.0,0.0,2208.0,1227.0,405.0,0.0,0.0,0.0,,
6000,Pressure,0.0,0.0,2206.0,1223.0,404.0,0.0,0.0,0.0,,
6000,Temperature,,,,,,,,,2332.0,
6000,Humidity,,,,,,,,,,7064.0
6050,Pressure,0.0,0.0,2205.0,1237.0,412.0,0.0,0.0,0.0,,
6100,Pressure,0.0,0.0,2203.0,1231.0,407.0,0.0,0.0,0.0,,
6150,Pressure,0.0,0.0,2204.0,1210.0,405.0,0.0,0.0,0.0,,
6200,Pressure,0.0,0.0,2198.0,1163.0,399.0,0.0,0.0,0.0,,
6250,Pressure,0.0,0.0,2208.0,1154.0,400.0,0.0,0.0,0.0,,
6300,Pressure,0.0,0.0,2192.0,1145.0,390.0,0.0,0.0,0.0,,
6350,Pressure,0.0,0.0,2201.0,1133.0,397.0,0.0,0.0,0.0,,
6400,Pressure,0.0,0.0,2162.0,1112.0,394.0,0.0,0.0,0.0,,
6450,Pressure,0.0,0.0,2147.0,1097.0,379.0,0.0,0.0,0.0,,
6500,Pressure,0.0,0.0,2132.0,1089.0,364.0,0.0,0.0,0.0,,
6550,Pressure,0.0,0.0,2110.0,1072.0,375.0,0.0,0.0,0.0,,
6600,Pressure,0.0,0.0,2104.0,1068.0,377.0,0.0,0.0,0.0,,
6650,Pressure,0.0,0.0,2099.0,1080.0,370.0,0.0,0.0,0.0,,
6700,Pressure,0.0,0.0,2100.0,1080.0,370.0,0.0,0.0,0.0,,
6750,Pressure,0.0,0.0,2067.0,1080.0,355.0,0.0,0.0,0.0,,
6800,Pressure,0.0,0.0,2043.0,1059.0,326.0,0.0,0.0,0.0,,
6850,Pressure,0.0,0.0,2000.0,992.0,292.0,0.0,0.0,0.0,,
6900,Pressure,0.0,0.0,2003.0,951.0,282.0,0.0,0.0,0.0,,
6950,Pressure,0.0,0.0,1972.0,890.0,250.0,0.0,0.0,0.0,,
7000,Pressure,0.0,0.0,1955.0,856.0,246.0,0.0,0.0,0.0,,
7050,Pressure,0.0,0.0,1949.0,857.0,257.0,0.0,0.0,0.0,,
7100,Pressure,0.0,0.0,1948.0,859.0,241.0,0.0,0.0,0.0,,
7150,Pressure,0.0,0.0,1952.0,857.0,237.0,0.0,0.0,0.0,,
7200,Pressure,0.0,0.0,1935.0,864.0,223.0,0.0,0.0,0.0,,
7250,Pressure,0.0,0.0,1940.0,865.0,201.0,0.0,0.0,0.0,,
7300,Pressure,0.0,0.0,1923.0,865.0,193.0,0.0,0.0,0.0,,
7350,Pressure,0.0,0.0,1942.0,875.0,202.0,0.0,0.0,0.0,,
7400,Pressure,0.0,0.0,1945.0,870.0,208.0,0.0,0.0,0.0,,
7450,Pressure,0.0,0.0,1945.0,877.0,206.0,0.0,0.0,0.0,,
7500,Pressure,0.0,0.0,1949.0,878.0,201.0,0.0,0.0,0.0,,
7550,Pressure,0.0,0.0,1950.0,874.0,196.0,0.0,0.0,0.0,,
7600,Pressure,0.0,0.0,1953.0,876.0,197.0,0.0,0.0,0.0,,
7650,Pressure,0.0,0.0,1949.0,872.0,195.0,0.0,0.0,0.0,,
7700,Pressure,0.0,0.0,1958.0,879.0,197.0,0.0,0.0,0.0,,
7750,Pressure,0.0,0.0,1950.0,879.0,197.0,0.0,0.0,0.0,,
7800,Pressure,0.0,0.0,1953.0,885.0,214.0,0.0,0.0,0.0,,
7850,Pressure,0.0,0.0,1953.0,878.0,213.0,0.0,0.0,0.0,,
7900,Pressure,0.0,0.0,1954.0,890.0,224.0,0.0,0.0,0.0,,
7950,Pressure,0.0,0.0,1967.0,901.0,258.0,0.0,0.0,0.0,,
8000,Pressure,0.0,0.0,1972.0,903.0,255.0,0.0,0.0,0.0,,
8050,Pressure,0.0,0.0,1979.0,904.0,253.0,0.0,0.0,0.0,,
8100,Pressure,0.0,0.0,1971.0,890.0,263.0,0.0,0.0,0.0,,
8150,Pressure,0.0,0.0,2024.0,934.0,280.0,0.0,0.0,0.0,,
8200,Pressure,0.0,0.0,2017.0,871.0,241.0,0.0,0.0,0.0,,
8250,Pressure,0.0,0.0,1925.0,575.0,198.0,0.0,0.0,0.0,,
8300,Pressure,0.0,0.0,1912.0,572.0,238.0,0.0,0.0,0.0,,
8350,Pressure,0.0,0.0,2028.0,664.0,244.0,0.0,0.0,0.0,,
8400,Pressure,0.0,0.0,1981.0,535.0,136.0,0.0,0.0,0.0,,
8450,Pressure,0.0,0.0,1880.0,325.0,76.0,0.0,0.0,0.0,,
8500,Pressure,0.0,0.0,1914.0,266.0,0.0,0.0,0.0,0.0,,
8550,Pressure,0.0,0.0,1977.0,402.0,0.0,0.0,0.0,0.0,,
8600,Pressure,0.0,0.0,1845.0,460.0,0.0,0.0,0.0,0.0,,
8650,Pressure,0.0,0.0,1655.0,684.0,5.0,0.0,0.0,0.0,,
8700,Pressure,0.0,0.0,1738.0,1102.0,218.0,0.0,0.0,0.0,,
8750,Pressure,0.0,0.0,2129.0,1406.0,448.0,0.0,0.0,0.0,,
8800,Pressure,0.0,10.0,2480.0,1677.0,664.0,0.0,0.0,0.0,,
8850,Pressure,0.0,183.0,2675.0,2075.0,1106.0,0.0,0.0,0.0,,
8900,Pressure,115.0,497.0,2798.0,2457.0,1787.0,0.0,0.0,34.0,,
8950,Pressure,957.0,633.0,2927.0,2620.0,2193.0,0.0,0.0,90.0,,
9000,Temperature,,,,,,,,,2349.0,
9000,Pressure,1897.0,788.0,2969.0,2705.0,2359.0,0.0,0.0,94.0,,
9000,Humidity,,,,,,,,,,7115.0
9050,Pressure,2497.0,904.0,3023.0,2816.0,2499.0,0.0,0.0,81.0,,
9100,Pressure,2878.0,1016.0,3068.0,2970.0,2665.0,0.0,0.0,44.0,,
9150,Pressure,3289.0,1098.0,3119.0,2994.0,2592.0,0.0,0.0,24.0,,
9200,Pressure,3916.0,1149.0,3121.0,2891.0,2069.0,0.0,0.0,0.0,,
9250,Pressure,4491.0,1143.0,3010.0,2845.0,1693.0,0.0,0.0,0.0,,
9300,Pressure,4765.0,1213.0,3033.0,2918.0,1347.0,0.0,0.0,0.0,,
9350,Pressure,4790.0,1300.0,3184.0,3073.0,1501.0,0.0,0.0,0.0,,
9400,Pressure,4816.0,1361.0,3239.0,3208.0,1923.0,0.0,0.0,0.0,,
9450,Pressure,4793.0,1398.0,3207.0,3368.0,2565.0,0.0,0.0,0.0,,
9500,Pressure,4791.0,1409.0,3177.0,3646.0,3545.0,0.0,0.0,0.0,,
9550,Pressure,4734.0,1524.0,3219.0,3914.0,4276.0,0.0,0.0,0.0,,
9600,Pressure,4527.0,1628.0,3357.0,4146.0,4708.0,0.0,0.0,0.0,,
9650,Pressure,4237.0,1742.0,3441.0,4279.0,4956.0,0.0,0.0,0.0,,
9700,Pressure,3994.0,1783.0,3545.0,4401.0,5085.0,0.0,0.0,28.0,,
9750,Pressure,3765.0,1909.0,3617.0,4464.0,5080.0,0.0,0.0,120.0,,
9800,Pressure,3764.0,2015.0,3635.0,4454.0,5017.0,0.0,0.0,129.0,,
9850,Pressure,4116.0,2136.0,3637.0,4467.0,4995.0,0.0,0.0,83.0,,
9900,Pressure,4406.0,2165.0,3577.0,4415.0,4987.0,0.0,0.0,164.0,,
9950,Pressure,4775.0,2230.0,3555.0,4364.0,4975.0,0.0,0.0,171.0,,
10000,Pressure,5010.0,2325.0,3524.0,4284.0,4863.0,0.0,0.0,223.0,,
10050,Pressure,5182.0,2370.0,3473.0,4139.0,4581.0,0.0,0.0,187.0,,
10100,Pressure,5324.0,2346.0,3317.0,3883.0,4242.0,0.0,0.0,60.0,,
10150,Pressure,5286.0,2191.0,3132.0,3678.0,4352.0,0.0,0.0,32.0,,
10200,Pressure,4648.0,1896.0,3351.0,3711.0,4468.0,0.0,0.0,412.0,,
10250,Pressure,3461.0,1641.0,3648.0,3910.0,4286.0,0.0,0.0,1674.0,,
10300,Pressure,2914.0,1783.0,3818.0,3768.0,3898.0,203.0,0.0,3118.0,,
10350,Pressure,2847.0,1732.0,3889.0,3673.0,3684.0,743.0,0.0,3774.0,,
10400,Pressure,3224.0,1876.0,3948.0,3676.0,3717.0,895.0,0.0,3954.0,,
10450,Pressure,3471.0,2083.0,4013.0,3750.0,3665.0,1085.0,0.0,4062.0,,
10500,Pressure,3539.0,2370.0,4135.0,3814.0,3710.0,1313.0,28.0,4395.0,,
10550,Pressure,3722.0,2665.0,4197.0,3621.0,3425.0,1251.0,37.0,4166.0,,
10600,Pressure,3869.0,2711.0,4132.0,3284.0,2684.0,945.0,8.0,3238.0,,
10650,Pressure,3965.0,2595.0,3975.0,2897.0,2031.0,543.0,0.0,1850.0,,
10700,Pressure,3969.0,2391.0,3852.0,2763.0,2051.0,294.0,0.0,1041.0,,
10750,Pressure,4022.0,2321.0,3787.0,2538.0,1877.0,2153.0,0.0,729.0,,
10800,Pressure,3494.0,2389.0,3965.0,2470.0,2264.0,432.0,0.0,1264.0,,
10850,Pressure,2499.0,2523.0,4217.0,2719.0,2936.0,1093.0,0.0,2821.0,,
10900,Pressure,2193.0,2625.0,4330.0,2734.0,3084.0,1517.0,0.0,3723.0,,
10950,Pressure,2503.0,2870.0,4432.0,2598.0,2671.0,1848.0,0.0,4105.0,,
11000,Pressure,3054.0,2953.0,4450.0,2326.0,2045.0,1858.0,0.0,3912.0,,
11050,Pressure,3312.0,2931.0,4398.0,2148.0,1924.0,1753.0,0.0,3521.0,,
11100,Pressure,2999.0,2920.0,4460.0,2244.0,2295.0,1808.0,0.0,3545.0,,
11150,Pressure,2611.0,2902.0,4485.0,2332.0,2454.0,1849.0,0.0,3545.0,,
11200,Pressure,2839.0,2942.0,4508.0,2237.0,2313.0,1574.0,0.0,3032.0,,
11250,Pressure,3377.0,2953.0,4429.0,2113.0,1999.0,960.0,0.0,1858.0,,
11300,Pressure,4368.0,2881.0,3993.0,1838.0,1509.0,235.0,0.0,581.0,,
11350,Pressure,5386.0,2289.0,3778.0,1567.0,491.0,0.0,0.0,168.0,,
11400,Pressure,5521.0,2514.0,3975.0,1922.0,1147.0,0.0,0.0,62.0,,
11450,Pressure,4077.0,3234.0,4588.0,2834.0,3098.0,360.0,0.0,813.0,,
11500,Pressure,1718.0,3304.0,4917.0,3586.0,3897.0,1199.0,0.0,2536.0,,
11550,Pressure,1070.0,3251.0,5023.0,3456.0,3802.0,1465.0,0.0,2950.0,,
11600,Pressure,1541.0,3242.0,5011.0,3167.0,3599.0,1341.0,0.0,2577.0,,
11650,Pressure,1717.0,3294.0,5033.0,3315.0,3703.0,1288.0,0.0,2099.0,,
11700,Pressure,1280.0,3305.0,5058.0,3631.0,3889.0,1269.0,0.0,1693.0,,
11750,Pressure,1119.0,3307.0,5100.0,3819.0,4103.0,913.0,0.0,1174.0,,
11800,Pressure,1642.0,3299.0,5055.0,3736.0,3958.0,534.0,0.0,407.0,,
11850,Pressure,2864.0,3305.0,4936.0,3381.0,3480.0,145.0,0.0,136.0,,
11900,Pressure,4225.0,3216.0,4746.0,2957.0,2968.0,0.0,0.0,19.0,,
11950,Pressure,4464.0,3286.0,4752.0,3099.0,3152.0,0.0,0.0,6.0,,
12000,Pressure,4214.0,3410.0,4843.0,3365.0,3393.0,0.0,0.0,49.0,,
12000,Temperature,,,,,,,,,2357.0,
12000,Humidity,,,,,,,,,,7213.0
12050,Pressure,4023.0,3470.0,4861.0,3414.0,3333.0,0.0,0.0,66.0,,
12100,Pressure,4053.0,3488.0,4861.0,3310.0,3016.0,0.0,0.0,55.0,,
12150,Pressure,4064.0,3482.0,4849.0,3249.0,3023.0,0.0,0.0,69.0,,
12200,Pressure,3959.0,3502.0,4888.0,3347.0,3244.0,0.0,0.0,117.0,,
12250,Pressure,3485.0,3475.0,4894.0,3430.0,3438.0,41.0,0.0,348.0,,
12300,Pressure,2630.0,3460.0,4967.0,3537.0,3665.0,234.0,0.0,691.0,,
12350,Pressure,1759.0,3459.0,5020.0,3725.0,3870.0,369.0,0.0,840.0,,
12400,Pressure,1615.0,3472.0,5034.0,3829.0,3935.0,461.0,0.0,794.0,,
12450,Pressure,2100.0,3493.0,5048.0,3849.0,3931.0,311.0,0.0,378.0,,
12500,Pressure,2944.0,3450.0,4992.0,3725.0,3827.0,89.0,0.0,239.0,,
12550,Pressure,4207.0,3207.0,4763.0,3193.0,3188.0,0.0,0.0,85.0,,
12600,Pressure,4747.0,2940.0,4502.0,2692.0,2721.0,0.0,0.0,73.0,,
12650,Pressure,4655.0,3043.0,4618.0,3008.0,3156.0,0.0,0.0,104.0,,
12700,Pressure,4567.0,3038.0,4638.0,3147.0,3427.0,0.0,0.0,119.0,,
12750,Pressure,4547.0,3002.0,4647.0,3174.0,3510.0,0.0,0.0,118.0,,
12800,Pressure,4675.0,2938.0,4614.0,3104.0,3395.0,0.0,0.0,120.0,,
12850,Pressure,4943.0,2716.0,4473.0,2756.0,3002.0,0.0,0.0,91.0,,
12900,Pressure,5465.0,2029.0,3907.0,1922.0,2118.0,0.0,0.0,0.0,,
12950,Pressure,5644.0,1721.0,3844.0,1923.0,2085.0,0.0,0.0,0.0,,
13000,Pressure,5418.0,2164.0,4112.0,2329.0,2742.0,0.0,0.0,0.0,,
13050,Pressure,4965.0,2497.0,4326.0,2732.0,3261.0,0.0,0.0,38.0,,
13100,Pressure,4788.0,2562.0,4451.0,2913.0,3456.0,0.0,0.0,71.0,,
13150,Pressure,4816.0,2537.0,4460.0,2851.0,3407.0,0.0,0.0,93.0,,
13200,Pressure,5005.0,2536.0,4445.0,2711.0,3273.0,0.0,0.0,117.0,,
13250,Pressure,5245.0,2426.0,4358.0,2473.0,2933.0,0.0,0.0,52.0,,
13300,Pressure,5234.0,2441.0,4381.0,2491.0,2955.0,0.0,0.0,32.0,,
13350,Pressure,5119.0,2520.0,4449.0,2594.0,3144.0,0.0,0.0,45.0,,
13400,Pressure,5006.0,2499.0,4459.0,2632.0,3206.0,0.0,0.0,57.0,,
13450,Pressure,5064.0,2472.0,4454.0,2624.0,3160.0,0.0,0.0,52.0,,
13500,Pressure,5205.0,2399.0,4365.0,2486.0,2895.0,0.0,0.0,2.0,,
13550,Pressure,5397.0,2255.0,4294.0,2319.0,2619.0,0.0,0.0,0.0,,
13600,Pressure,5540.0,1870.0,4143.0,2167.0,2452.0,0.0,0.0,0.0,,
13650,Pressure,5689.0,1320.0,4024.0,2016.0,2353.0,0.0,0.0,0.0,,
13700,Pressure,5801.0,1092.0,3874.0,1907.0,2362.0,0.0,0.0,0.0,,
13750,Pressure,5932.0,778.0,3579.0,1784.0,2324.0,0.0,0.0,0.0,,
13800,Pressure,6032.0,677.0,3574.0,1729.0,2093.0,0.0,0.0,0.0,,
13850,Pressure,6051.0,798.0,3528.0,1705.0,1884.0,0.0,0.0,0.0,,
13900,Pressure,6064.0,758.0,3469.0,1616.0,1676.0,0.0,0.0,0.0,,
13950,Pressure,6032.0,742.0,3444.0,1625.0,1704.0,0.0,0.0,0.0,,
14000,Pressure,6028.0,863.0,3515.0,1777.0,1920.0,0.0,0.0,0.0,,
14050,Pressure,5872.0,1278.0,3730.0,1925.0,2307.0,0.0,0.0,0.0,,
14100,Pressure,5453.0,2042.0,4076.0,2066.0,2739.0,0.0,0.0,0.0,,
14150,Pressure,5124.0,2464.0,4301.0,2271.0,2980.0,0.0,0.0,3.0,,
14200,Pressure,5070.0,2605.0,4376.0,2226.0,2679.0,0.0,0.0,0.0,,
14250,Pressure,5186.0,2649.0,4413.0,2123.0,2490.0,0.0,0.0,0.0,,
14300,Pressure,5230.0,2725.0,4447.0,2205.0,2634.0,0.0,0.0,0.0,,
14350,Pressure,5068.0,2889.0,4531.0,2500.0,2886.0,0.0,0.0,47.0,,
14400,Pressure,4806.0,2974.0,4638.0,2877.0,3084.0,0.0,0.0,216.0,,
14450,Pressure,4402.0,3032.0,4757.0,3191.0,3357.0,0.0,0.0,264.0,,
14500,Pressure,4110.0,3121.0,4796.0,3318.0,3547.0,0.0,0.0,301.0,,
14550,Pressure,4169.0,3146.0,4828.0,3333.0,3583.0,0.0,0.0,334.0,,
14600,Pressure,4214.0,3177.0,4838.0,3307.0,3605.0,0.0,0.0,356.0,,
14650,Pressure,3845.0,3220.0,4914.0,3474.0,3839.0,0.0,0.0,370.0,,
14700,Pressure,3300.0,3205.0,4994.0,3706.0,4061.0,20.0,0.0,621.0,,
14750,Pressure,3170.0,3200.0,5013.0,3738.0,4115.0,50.0,0.0,746.0,,
14800,Pressure,3284.0,3205.0,5023.0,3721.0,4125.0,7.0,0.0,737.0,,
14850,Pressure,3327.0,3177.0,5014.0,3697.0,4121.0,11.0,0.0,730.0,,
14900,Pressure,2530.0,3200.0,5077.0,3896.0,4261.0,116.0,0.0,862.0,,
14950,Pressure,1225.0,3173.0,5135.0,4105.0,4466.0,387.0,0.0,1106.0,,
15000,Humidity,,,,,,,,,,7355.0
15000,Temperature,,,,,,,,,2367.0,
15000,Pressure,675.0,3123.0,5194.0,4208.0,4606.0,606.0,0.0,1332.0,,
15050,Pressure,801.0,3097.0,5184.0,4137.0,4571.0,575.0,0.0,1367.0,,
