Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
1300,Pressure,0.0,640.0,1853.0,1077.0,0.0,0.0,0.0,0.0,,
1350,Pressure,0.0,638.0,1865.0,1085.0,0.0,0.0,0.0,0.0,,
1400,Pressure,0.0,639.0,1861.0,1084.0,0.0,0.0,0.0,0.0,,
1450,Pressure,0.0,640.0,1873.0,1090.0,0.0,0.0,0.0,0.0,,
1500,Pressure,0.0,633.0,1858.0,1079.0,0.0,0.0,0.0,0.0,,
1550,Pressure,0.0,640.0,1863.0,1085.0,0.0,0.0,0.0,0.0,,
1600,Pressure,0.0,638.0,1857.0,1085.0,0.0,0.0,0.0,0.0,,
1650,Pressure,0.0,640.0,1861.0,1087.0,0.0,0.0,0.0,0.0,,
1700,Pressure,0.0,640.0,1867.0,1094.0,0.0,0.0,0.0,0.0,,
1750,Pressure,0.0,638.0,1865.0,1095.0,0.0,0.0,0.0,0.0,,
1800,Pressure,0.0,641.0,1870.0,1101.0,0.0,0.0,0.0,0.0,,
1850,Pressure,0.0,640.0,1864.0,1120.0,0.0,0.0,0.0,0.0,,
1900,Pressure,0.0,642.0,1869.0,1151.0,0.0,0.0,0.0,0.0,,
1950,Pressure,0.0,638.0,1853.0,1155.0,0.0,0.0,0.0,0.0,,
2000,Pressure,0.0,641.0,1852.0,1159.0,0.0,0.0,0.0,0.0,,
2050,Pressure,0.0,639.0,1845.0,1162.0,0.0,0.0,0.0,0.0,,
2100,Pressure,0.0,640.0,1844.0,1173.0,0.0,0.0,0.0,0.0,,
2150,Pressure,0.0,641.0,1853.0,1178.0,0.0,0.0,0.0,0.0,,
2200,Pressure,0.0,639.0,1851.0,1177.0,0.0,0.0,0.0,0.0,,
2250,Pressure,0.0,639.0,1862.0,1184.0,0.0,0.0,0.0,0.0,,
2300,Pressure,0.0,641.0,1854.0,1185.0,0.0,0.0,0.0,0.0,,
2350,Pressure,0.0,644.0,1859.0,1195.0,0.0,0.0,0.0,0.0,,
2400,Pressure,0.0,638.0,1845.0,1184.0,0.0,0.0,0.0,0.0,,
2450,Pressure,0.0,650.0,1864.0,1191.0,0.0,0.0,0.0,0.0,,
2500,Pressure,0.0,648.0,1855.0,1194.0,0.0,0.0,0.0,0.0,,
2550,Pressure,0.0,650.0,1849.0,1202.0,0.0,0.0,0.0,0.0,,
2600,Pressure,0.0,649.0,1853.0,1204.0,0.0,0.0,0.0,0.0,,
2650,Pressure,0.0,647.0,1850.0,1201.0,0.0,0.0,0.0,0.0,,
2700,Pressure,0.0,652.0,1858.0,1207.0,0.0,0.0,0.0,0.0,,
2750,Pressure,0.0,647.0,1856.0,1206.0,0.0,0.0,0.0,0.0,,
2800,Pressure,0.0,658.0,1867.0,1213.0,0.0,0.0,0.0,0.0,,
2850,Pressure,0.0,652.0,1860.0,1209.0,0.0,0.0,0.0,0.0,,
2900,Pressure,0.0,664.0,1875.0,1216.0,0.0,0.0,0.0,0.0,,
2950,Pressure,0.0,664.0,1866.0,1212.0,0.0,0.0,0.0,0.0,,
3000,Temperature,,,,,,,,,3191.0,
3000,Humidity,,,,,,,,,,4749.0
3000,Pressure,0.0,669.0,1867.0,1206.0,0.0,0.0,0.0,0.0,,
3050,Pressure,0.0,670.0,1874.0,1215.0,0.0,0.0,0.0,0.0,,
3100,Pressure,0.0,669.0,1875.0,1205.0,0.0,0.0,0.0,0.0,,
3150,Pressure,0.0,670.0,1878.0,1208.0,0.0,0.0,0.0,0.0,,
3200,Pressure,0.0,670.0,1868.0,1196.0,0.0,0.0,0.0,0.0,,
3250,Pressure,0.0,671.0,1877.0,1202.0,0.0,0.0,0.0,0.0,,
3300,Pressure,0.0,666.0,1870.0,1203.0,0.0,0.0,0.0,0.0,,
3350,Pressure,0.0,668.0,1881.0,1188.0,0.0,0.0,0.0,0.0,,
3400,Pressure,0.0,667.0,1875.0,1167.0,0.0,0.0,0.0,0.0,,
3450,Pressure,0.0,664.0,1881.0,1181.0,0.0,0.0,0.0,0.0,,
3500,Pressure,0.0,663.0,1910.0,1228.0,0.0,0.0,0.0,0.0,,
3550,Pressure,0.0,643.0,1923.0,1251.0,0.0,0.0,0.0,0.0,,
3600,Pressure,0.0,633.0,1932.0,1255.0,0.0,0.0,0.0,0.0,,
3650,Pressure,0.0,629.0,1936.0,1237.0,0.0,0.0,0.0,0.0,,
3700,Pressure,0.0,639.0,1950.0,1203.0,0.0,0.0,0.0,0.0,,
3750,Pressure,0.0,634.0,1932.0,1190.0,0.0,0.0,0.0,0.0,,
3800,Pressure,0.0,641.0,1943.0,1211.0,0.0,0.0,0.0,0.0,,
3850,Pressure,0.0,647.0,1946.0,1222.0,0.0,0.0,0.0,0.0,,
3900,Pressure,0.0,658.0,1949.0,1233.0,0.0,0.0,0.0,0.0,,
3950,Pressure,0.0,662.0,1949.0,1237.0,0.0,0.0,0.0,0.0,,
4000,Pressure,0.0,651.0,1949.0,1192.0,0.0,0.0,0.0,0.0,,
4050,Pressure,0.0,655.0,1951.0,1168.0,0.0,0.0,0.0,0.0,,
4100,Pressure,0.0,642.0,1945.0,1164.0,0.0,0.0,0.0,0.0,,
4150,Pressure,0.0,640.0,1958.0,1194.0,0.0,0.0,0.0,0.0,,
4200,Pressure,0.0,631.0,1952.0,1197.0,0.0,0.0,0.0,0.0,,
4250,Pressure,0.0,640.0,1962.0,1217.0,0.0,0.0,0.0,0.0,,
4300,Pressure,0.0,636.0,1959.0,1207.0,0.0,0.0,0.0,0.0,,
4350,Pressure,0.0,639.0,1959.0,1200.0,0.0,0.0,0.0,0.0,,
4400,Pressure,0.0,639.0,1981.0,1184.0,0.0,0.0,0.0,0.0,,
4450,Pressure,0.0,633.0,1994.0,1154.0,0.0,0.0,0.0,0.0,,
4500,Pressure,0.0,633.0,2005.0,1160.0,0.0,0.0,0.0,0.0,,
4550,Pressure,0.0,632.0,2002.0,1169.0,0.0,0.0,0.0,0.0,,
4600,Pressure,0.0,638.0,2014.0,1183.0,0.0,0.0,0.0,0.0,,
4650,Pressure,0.0,635.0,2004.0,1174.0,0.0,0.0,0.0,0.0,,
4700,Pressure,0.0,640.0,2009.0,1185.0,0.0,0.0,0.0,0.0,,
4750,Pressure,0.0,640.0,2003.0,1181.0,0.0,0.0,0.0,0.0,,
4800,Pressure,0.0,643.0,1999.0,1181.0,0.0,0.0,0.0,0.0,,
4850,Pressure,0.0,644.0,1986.0,1184.0,0.0,0.0,0.0,0.0,,
4900,Pressure,0.0,643.0,1985.0,1185.0,0.0,0.0,0.0,0.0,,
4950,Pressure,0.0,644.0,1983.0,1188.0,0.0,0.0,0.0,0.0,,
5000,Pressure,0.0,637.0,1974.0,1188.0,0.0,0.0,0.0,0.0,,
5050,Pressure,0.0,633.0,1981.0,1196.0,0.0,0.0,0.0,0.0,,
5100,Pressure,0.0,620.0,1967.0,1189.0,0.0,0.0,0.0,0.0,,
5150,Pressure,0.0,636.0,1979.0,1198.0,0.0,0.0,0.0,0.0,,
5200,Pressure,0.0,630.0,1981.0,1189.0,0.0,0.0,0.0,0.0,,
5250,Pressure,0.0,624.0,1973.0,1182.0,0.0,0.0,0.0,0.0,,
5300,Pressure,0.0,626.0,1978.0,1160.0,0.0,0.0,0.0,0.0,,
5350,Pressure,0.0,620.0,1969.0,1150.0,0.0,0.0,0.0,0.0,,
5400,Pressure,0.0,620.0,1980.0,1179.0,0.0,0.0,0.0,0.0,,
5450,Pressure,0.0,617.0,1977.0,1194.0,0.0,0.0,0.0,0.0,,
5500,Pressure,0.0,625.0,1987.0,1173.0,0.0,0.0,0.0,0.0,,
5550,Pressure,0.0,618.0,1980.0,1116.0,0.0,0.0,0.0,0.0,,
5600,Pressure,0.0,623.0,1989.0,1114.0,0.0,0.0,0.0,0.0,,
5650,Pressure,0.0,609.0,1982.0,1113.0,0.0,0.0,0.0,0.0,,
5700,Pressure,0.0,605.0,1976.0,1136.0,0.0,0.0,0.0,0.0,,
5750,Pressure,0.0,630.0,1981.0,1150.0,0.0,0.0,0.0,0.0,,
5800,Pressure,0.0,630.0,1976.0,1145.0,0.0,0.0,0.0,0.0,,
5850,Pressure,0.0,634.0,1982.0,1117.0,0.0,0.0,0.0,0.0,,
5900,Pressure,0.0,636.0,1962.0,1093.0,0.0,0.0,0.0,0.0,,
5950,Pressure,0.0,644.0,1957.0,1047.0,0.0,0.0,0.0,0.0,,
6000,Pressure,0.0,625.0,1946.0,1014.0,0.0,0.0,0.0,0.0,,
6000,Temperature,,,,,,,,,3203.0,
6000,Humidity,,,,,,,,,,4820.0
6050,Pressure,0.0,630.0,1951.0,1017.0,0.0,0.0,0.0,0.0,,
6100,Pressure,0.0,627.0,1943.0,1014.0,0.0,0.0,0.0,0.0,,
6150,Pressure,0.0,618.0,1944.0,1033.0,0.0,0.0,0.0,0.0,,
6200,Pressure,0.0,616.0,1949.0,1048.0,0.0,0.0,0.0,0.0,,
6250,Pressure,0.0,612.0,1945.0,1047.0,0.0,0.0,0.0,0.0,,
6300,Pressure,0.0,615.0,1952.0,1053.0,0.0,0.0,0.0,0.0,,
6350,Pressure,0.0,611.0,1954.0,1057.0,0.0,0.0,0.0,0.0,,
6400,Pressure,0.0,614.0,1964.0,1066.0,0.0,0.0,0.0,0.0,,
6450,Pressure,0.0,614.0,1956.0,1063.0,0.0,0.0,0.0,0.0,,
6500,Pressure,0.0,620.0,1975.0,1068.0,0.0,0.0,0.0,0.0,,
6550,Pressure,0.0,619.0,1969.0,1067.0,0.0,0.0,0.0,0.0,,
6600,Pressure,0.0,616.0,1969.0,1067.0,0.0,0.0,0.0,0.0,,
6650,Pressure,0.0,621.0,1968.0,1087.0,0.0,0.0,0.0,0.0,,
6700,Pressure,0.0,619.0,1958.0,1092.0,0.0,0.0,0.0,0.0,,
6750,Pressure,0.0,622.0,1957.0,1100.0,0.0,0.0,0.0,0.0,,
6800,Pressure,0.0,613.0,1955.0,1111.0,0.0,0.0,0.0,0.0,,
6850,Pressure,0.0,612.0,1966.0,1139.0,0.0,0.0,0.0,0.0,,
6900,Pressure,0.0,612.0,1958.0,1147.0,0.0,0.0,0.0,0.0,,
6950,Pressure,0.0,623.0,1969.0,1155.0,0.0,0.0,0.0,0.0,,
7000,Pressure,0.0,615.0,1970.0,1158.0,0.0,0.0,0.0,0.0,,
7050,Pressure,0.0,586.0,1969.0,1161.0,0.0,0.0,0.0,0.0,,
7100,Pressure,0.0,588.0,1976.0,1163.0,0.0,0.0,0.0,0.0,,
7150,Pressure,0.0,594.0,1974.0,1158.0,0.0,0.0,0.0,0.0,,
7200,Pressure,0.0,605.0,1979.0,1170.0,0.0,0.0,0.0,0.0,,
7250,Pressure,0.0,600.0,1972.0,1176.0,0.0,0.0,0.0,0.0,,
7300,Pressure,0.0,595.0,1984.0,1183.0,0.0,0.0,0.0,0.0,,
7350,Pressure,0.0,585.0,1968.0,1190.0,0.0,0.0,0.0,0.0,,
7400,Pressure,0.0,579.0,1977.0,1216.0,0.0,0.0,0.0,0.0,,
7450,Pressure,0.0,582.0,1975.0,1195.0,0.0,0.0,0.0,0.0,,
7500,Pressure,0.0,592.0,1979.0,1188.0,0.0,0.0,0.0,0.0,,
7550,Pressure,0.0,588.0,1978.0,1194.0,0.0,0.0,0.0,0.0,,
7600,Pressure,0.0,570.0,1959.0,1174.0,0.0,0.0,0.0,0.0,,
7650,Pressure,0.0,536.0,1949.0,1068.0,0.0,0.0,0.0,0.0,,
7700,Pressure,0.0,510.0,1936.0,881.0,0.0,0.0,0.0,0.0,,
7750,Pressure,0.0,432.0,1888.0,360.0,0.0,0.0,0.0,0.0,,
7800,Pressure,0.0,335.0,1515.0,0.0,0.0,0.0,0.0,0.0,,
7850,Pressure,0.0,173.0,829.0,0.0,0.0,0.0,0.0,0.0,,
7900,Pressure,0.0,119.0,610.0,0.0,0.0,0.0,0.0,0.0,,
7950,Pressure,0.0,184.0,1027.0,0.0,0.0,0.0,0.0,0.0,,
8000,Pressure,0.0,127.0,1856.0,2.0,0.0,0.0,0.0,0.0,,
8050,Pressure,0.0,0.0,2107.0,0.0,0.0,0.0,0.0,0.0,,
8100,Pressure,0.0,85.0,2182.0,0.0,0.0,0.0,0.0,0.0,,
8150,Pressure,0.0,402.0,1872.0,0.0,0.0,0.0,0.0,0.0,,
8200,Pressure,0.0,698.0,978.0,0.0,0.0,0.0,0.0,0.0,,
8250,Pressure,97.0,996.0,439.0,0.0,0.0,0.0,0.0,0.0,,
8300,Pressure,1175.0,1794.0,579.0,0.0,0.0,0.0,0.0,0.0,,
8350,Pressure,3850.0,2807.0,902.0,0.0,0.0,0.0,0.0,0.0,,
8400,Pressure,5242.0,3401.0,1286.0,0.0,0.0,0.0,0.0,0.0,,
8450,Pressure,5810.0,3723.0,1473.0,0.0,0.0,0.0,0.0,0.0,,
8500,Pressure,6080.0,3859.0,1519.0,0.0,0.0,0.0,0.0,0.0,,
8550,Pressure,6251.0,3661.0,1565.0,0.0,0.0,0.0,0.0,0.0,,
8600,Pressure,6341.0,3313.0,1481.0,0.0,0.0,0.0,0.0,0.0,,
8650,Pressure,6426.0,2929.0,1328.0,0.0,0.0,0.0,0.0,0.0,,
8700,Pressure,6478.0,2407.0,920.0,0.0,0.0,0.0,0.0,0.0,,
8750,Pressure,6567.0,1754.0,375.0,0.0,0.0,0.0,0.0,0.0,,
8800,Pressure,6592.0,996.0,45.0,0.0,0.0,0.0,0.0,0.0,,
8850,Pressure,6629.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8900,Pressure,6653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8950,Pressure,6654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9000,Temperature,,,,,,,,,3214.0,
9000,Pressure,6655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9000,Humidity,,,,,,,,,,4614.0
9050,Pressure,6639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9100,Pressure,6652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9150,Pressure,6629.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
9200,Pressure,6634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9250,Pressure,6575.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9300,Pressure,6470.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9350,Pressure,6395.0,655.0,5.0,0.0,0.0,0.0,0.0,0.0,,
9400,Pressure,6366.0,741.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9450,Pressure,6385.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9500,Pressure,6381.0,920.0,0.0,0.0,0.0,0.0,0.0,0.0,,
9550,Pressure,6380.0,1120.0,3.0,0.0,0.0,0.0,0.0,0.0,,
9600,Pressure,6289.0,1358.0,101.0,0.0,0.0,0.0,0.0,0.0,,
9650,Pressure,6092.0,1813.0,1137.0,120.0,0.0,0.0,0.0,0.0,,
9700,Pressure,5705.0,2065.0,1911.0,1727.0,21.0,0.0,0.0,0.0,,
9750,Pressure,5305.0,2045.0,2203.0,2298.0,188.0,0.0,0.0,0.0,,
9800,Pressure,4941.0,1916.0,2421.0,2385.0,240.0,0.0,0.0,0.0,,
9850,Pressure,4496.0,2211.0,2764.0,2956.0,768.0,0.0,0.0,0.0,,
9900,Pressure,4372.0,2950.0,3398.0,3398.0,1111.0,0.0,0.0,0.0,,
9950,Pressure,4363.0,3684.0,3960.0,3540.0,877.0,0.0,0.0,0.0,,
10000,Pressure,4306.0,3899.0,4146.0,3281.0,209.0,0.0,0.0,0.0,,
10050,Pressure,4413.0,3803.0,3749.0,2287.0,0.0,0.0,0.0,0.0,,
10100,Pressure,4807.0,3626.0,3050.0,987.0,0.0,0.0,0.0,0.0,,
10150,Pressure,5101.0,3753.0,2795.0,562.0,0.0,0.0,0.0,0.0,,
10200,Pressure,5160.0,4014.0,3040.0,729.0,0.0,0.0,0.0,0.0,,
10250,Pressure,5151.0,4210.0,3288.0,587.0,0.0,0.0,0.0,0.0,,
10300,Pressure,5036.0,4200.0,3346.0,345.0,0.0,0.0,0.0,0.0,,
10350,Pressure,4784.0,4101.0,3443.0,82.0,0.0,0.0,0.0,0.0,,
10400,Pressure,4672.0,3970.0,3482.0,31.0,0.0,0.0,0.0,0.0,,
10450,Pressure,4630.0,3933.0,3570.0,44.0,0.0,1.0,0.0,0.0,,
10500,Pressure,4663.0,3905.0,3540.0,0.0,0.0,0.0,0.0,0.0,,
10550,Pressure,4763.0,3893.0,3336.0,0.0,0.0,9.0,0.0,0.0,,
10600,Pressure,4903.0,3780.0,2756.0,0.0,0.0,0.0,0.0,0.0,,
10650,Pressure,4983.0,3709.0,2590.0,0.0,0.0,0.0,0.0,0.0,,
10700,Pressure,4985.0,3758.0,2747.0,0.0,0.0,43.0,0.0,0.0,,
10750,Pressure,4935.0,3831.0,2973.0,0.0,0.0,54.0,0.0,0.0,,
10800,Pressure,4933.0,3888.0,3096.0,0.0,0.0,33.0,0.0,0.0,,
10850,Pressure,5064.0,3962.0,3123.0,0.0,0.0,20.0,0.0,0.0,,
10900,Pressure,5232.0,4067.0,2928.0,0.0,0.0,0.0,0.0,0.0,,
10950,Pressure,5224.0,3916.0,2704.0,0.0,0.0,0.0,0.0,0.0,,
11000,Pressure,5063.0,3786.0,2812.0,135.0,0.0,0.0,0.0,0.0,,
11050,Pressure,4764.0,3509.0,3014.0,1316.0,0.0,0.0,0.0,0.0,,
11100,Pressure,4657.0,3420.0,3171.0,2272.0,0.0,75.0,0.0,0.0,,
11150,Pressure,4678.0,3450.0,3324.0,2473.0,0.0,149.0,0.0,0.0,,
11200,Pressure,4716.0,3575.0,3395.0,2449.0,0.0,175.0,0.0,0.0,,
11250,Pressure,4819.0,3866.0,3377.0,2393.0,0.0,72.0,0.0,0.0,,
11300,Pressure,4910.0,4023.0,3236.0,2384.0,0.0,0.0,0.0,0.0,,
11350,Pressure,5022.0,4116.0,3221.0,2340.0,0.0,0.0,0.0,0.0,,
11400,Pressure,5057.0,4173.0,3208.0,2152.0,0.0,0.0,0.0,0.0,,
11450,Pressure,5016.0,4213.0,3218.0,1650.0,0.0,0.0,0.0,0.0,,
11500,Pressure,5024.0,4037.0,2814.0,430.0,0.0,0.0,0.0,0.0,,
11550,Pressure,5166.0,3667.0,1714.0,0.0,0.0,0.0,0.0,0.0,,
11600,Pressure,5477.0,2946.0,566.0,0.0,0.0,0.0,0.0,0.0,,
11650,Pressure,5736.0,2588.0,497.0,0.0,0.0,0.0,0.0,0.0,,
11700,Pressure,5669.0,3153.0,971.0,0.0,0.0,0.0,0.0,0.0,,
11750,Pressure,5457.0,3547.0,1812.0,0.0,0.0,0.0,0.0,0.0,,
11800,Pressure,5348.0,3466.0,1995.0,0.0,0.0,0.0,0.0,0.0,,
11850,Pressure,5195.0,3194.0,1796.0,0.0,0.0,0.0,0.0,0.0,,
11900,Pressure,5085.0,2985.0,1479.0,0.0,0.0,0.0,0.0,0.0,,
11950,Pressure,5094.0,2872.0,1171.0,0.0,0.0,0.0,0.0,58.0,,
12000,Pressure,5167.0,3062.0,1107.0,0.0,0.0,0.0,0.0,110.0,,
12000,Temperature,,,,,,,,,3222.0,
12000,Humidity,,,,,,,,,,4678.0
12050,Pressure,5289.0,3477.0,1160.0,0.0,0.0,0.0,0.0,357.0,,
12100,Pressure,5399.0,3715.0,1350.0,0.0,0.0,0.0,0.0,719.0,,
12150,Pressure,5413.0,3763.0,1553.0,0.0,0.0,0.0,0.0,889.0,,
12200,Pressure,5340.0,3743.0,1737.0,0.0,0.0,5.0,0.0,1078.0,,
12250,Pressure,5232.0,3704.0,1917.0,0.0,0.0,48.0,0.0,1286.0,,
12300,Pressure,5150.0,3682.0,2007.0,0.0,0.0,51.0,0.0,1463.0,,
12350,Pressure,5209.0,3726.0,2107.0,0.0,0.0,69.0,0.0,1553.0,,
12400,Pressure,5333.0,3841.0,2187.0,0.0,0.0,52.0,0.0,1506.0,,
12450,Pressure,5452.0,3960.0,2199.0,0.0,0.0,7.0,0.0,1134.0,,
12500,Pressure,5438.0,3988.0,2315.0,0.0,0.0,53.0,0.0,1269.0,,
12550,Pressure,5312.0,3917.0,2560.0,0.0,0.0,114.0,0.0,1548.0,,
12600,Pressure,5161.0,3890.0,2749.0,0.0,0.0,213.0,0.0,1767.0,,
12650,Pressure,5067.0,3894.0,2827.0,0.0,0.0,224.0,0.0,2049.0,,
12700,Pressure,5111.0,3902.0,2888.0,19.0,0.0,235.0,0.0,2336.0,,
12750,Pressure,5210.0,3914.0,2853.0,120.0,0.0,180.0,0.0,3888.0,,
12800,Pressure,5356.0,3983.0,2847.0,187.0,0.0,187.0,0.0,2473.0,,
12850,Pressure,5361.0,3986.0,2878.0,277.0,0.0,162.0,0.0,2420.0,,
12900,Pressure,5356.0,4051.0,2941.0,307.0,0.0,168.0,0.0,2325.0,,
12950,Pressure,5321.0,4072.0,3042.0,292.0,0.0,195.0,0.0,2278.0,,
13000,Pressure,5314.0,4114.0,3106.0,248.0,0.0,170.0,0.0,2113.0,,
13050,Pressure,5355.0,4142.0,3102.0,176.0,0.0,134.0,0.0,1853.0,,
13100,Pressure,5385.0,4156.0,3046.0,139.0,0.0,175.0,0.0,1509.0,,
13150,Pressure,5473.0,4167.0,2989.0,30.0,0.0,100.0,0.0,1147.0,,
13200,Pressure,5552.0,4111.0,2688.0,0.0,0.0,20.0,0.0,453.0,,
13250,Pressure,5697.0,4122.0,2226.0,0.0,0.0,5.0,0.0,0.0,,
13300,Pressure,5763.0,4178.0,2219.0,0.0,0.0,0.0,0.0,0.0,,
13350,Pressure,5790.0,4275.0,2503.0,115.0,0.0,1.0,0.0,0.0,,
13400,Pressure,5784.0,4363.0,2729.0,310.0,0.0,0.0,0.0,0.0,,
13450,Pressure,5753.0,4376.0,2844.0,388.0,0.0,0.0,0.0,0.0,,
13500,Pressure,5746.0,4397.0,2913.0,392.0,0.0,0.0,0.0,0.0,,
13550,Pressure,5711.0,4395.0,2944.0,385.0,0.0,0.0,0.0,0.0,,
13600,Pressure,5649.0,4446.0,3052.0,486.0,0.0,0.0,0.0,0.0,,
13650,Pressure,5477.0,4443.0,3122.0,531.0,0.0,16.0,0.0,0.0,,
13700,Pressure,5402.0,4460.0,3170.0,556.0,0.0,12.0,0.0,0.0,,
13750,Pressure,5303.0,4457.0,3205.0,587.0,0.0,34.0,0.0,0.0,,
13800,Pressure,5230.0,4469.0,3233.0,664.0,0.0,23.0,0.0,6.0,,
13850,Pressure,5193.0,4472.0,3263.0,781.0,0.0,95.0,0.0,16.0,,
13900,Pressure,5117.0,4427.0,3213.0,787.0,0.0,94.0,0.0,48.0,,
13950,Pressure,4997.0,4392.0,3193.0,750.0,0.0,114.0,0.0,132.0,,
14000,Pressure,4826.0,4352.0,3230.0,710.0,0.0,94.0,0.0,479.0,,
14050,Pressure,4795.0,4357.0,3251.0,753.0,0.0,128.0,0.0,690.0,,
14100,Pressure,4771.0,4351.0,3265.0,830.0,0.0,199.0,0.0,837.0,,
14150,Pressure,4731.0,4359.0,3330.0,948.0,0.0,260.0,0.0,1097.0,,
14200,Pressure,4634.0,4336.0,3333.0,1061.0,0.0,240.0,0.0,1369.0,,
14250,Pressure,4527.0,4331.0,3357.0,1247.0,0.0,284.0,0.0,1560.0,,
14300,Pressure,4466.0,4347.0,3420.0,1365.0,0.0,273.0,0.0,1793.0,,
14350,Pressure,4437.0,4338.0,3439.0,1507.0,0.0,290.0,0.0,1962.0,,
14400,Pressure,4433.0,4344.0,3532.0,1768.0,0.0,253.0,0.0,2284.0,,
14450,Pressure,4375.0,4219.0,3600.0,2312.0,0.0,242.0,0.0,2957.0,,
14500,Pressure,4285.0,4035.0,3683.0,2656.0,0.0,378.0,0.0,3747.0,,
14550,Pressure,4269.0,3981.0,3685.0,2817.0,0.0,424.0,0.0,4093.0,,
14600,Pressure,4339.0,4066.0,3782.0,2846.0,0.0,512.0,0.0,4171.0,,
14650,Pressure,4380.0,4173.0,3838.0,2812.0,0.0,567.0,0.0,4182.0,,
14700,Pressure,4422.0,4264.0,3862.0,2732.0,0.0,548.0,0.0,4164.0,,
14750,Pressure,4427.0,4306.0,3887.0,2518.0,0.0,526.0,0.0,4083.0,,
14800,Pressure,4401.0,4325.0,3898.0,2376.0,0.0,495.0,0.0,3999.0,,
14850,Pressure,4392.0,4339.0,3923.0,2389.0,0.0,537.0,0.0,4037.0,,
14900,Pressure,4338.0,4337.0,3945.0,2461.0,0.0,568.0,0.0,4117.0,,
14950,Pressure,4341.0,4371.0,3988.0,2542.0,0.0,659.0,0.0,4208.0,,
15000,Humidity,,,,,,,,,,4767.0
15000,Temperature,,,,,,,,,3224.0,
15000,Pressure,4354.0,4347.0,3975.0,2565.0,0.0,688.0,0.0,4185.0,,
15050,Pressure,4419.0,4383.0,4000.0,2555.0,0.0,678.0,0.0,4103.0,,
15100,Pressure,4446.0,4396.0,3982.0,2487.0,0.0,607.0,0.0,3952.0,,
15150,Pressure,4461.0,4417.0,3970.0,2420.0,0.0,511.0,0.0,3830.0,,
15200,Pressure,4489.0,4429.0,3954.0,2236.0,0.0,448.0,0.0,3676.0,,
15250,Pressure,4501.0,4424.0,3927.0,2091.0,0.0,429.0,0.0,3505.0,,
15300,Pressure,4532.0,4442.0,3942.0,2017.0,0.0,438.0,0.0,3319.0,,
