Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
9600,Pressure,0.0,3011.0,501.0,38.0,1295.0,1182.0,468.0,1637.0,,
9650,Pressure,0.0,3118.0,441.0,87.0,1066.0,914.0,219.0,1404.0,,
9700,Pressure,0.0,3325.0,460.0,21.0,1043.0,848.0,110.0,1282.0,,
9750,Pressure,118.0,3595.0,434.0,7.0,883.0,640.0,65.0,1179.0,,
9800,Pressure,837.0,3711.0,293.0,5.0,688.0,2329.0,88.0,987.0,,
9850,Pressure,1643.0,3728.0,209.0,1.0,545.0,209.0,21.0,847.0,,
9900,Pressure,2264.0,3650.0,187.0,0.0,463.0,108.0,35.0,774.0,,
9950,Pressure,2472.0,3518.0,144.0,0.0,383.0,210.0,49.0,741.0,,
10000,Pressure,2191.0,3211.0,53.0,0.0,306.0,265.0,98.0,650.0,,
10050,Pressure,717.0,2668.0,0.0,0.0,178.0,263.0,126.0,376.0,,
10100,Pressure,0.0,1671.0,0.0,0.0,59.0,225.0,123.0,203.0,,
10150,Pressure,0.0,607.0,0.0,0.0,0.0,10.0,13.0,52.0,,
10200,Pressure,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10300,Pressure,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10400,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10450,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10500,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10550,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10600,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10650,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10700,Pressure,679.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10750,Pressure,6091.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,,
10800,Pressure,6494.0,4864.0,1434.0,0.0,0.0,250.0,0.0,0.0,,
10850,Pressure,6803.0,5869.0,3659.0,0.0,0.0,1183.0,13.0,0.0,,
10900,Pressure,6897.0,6169.0,3863.0,0.0,0.0,1370.0,94.0,0.0,,
10950,Pressure,6937.0,6417.0,4439.0,14.0,0.0,1616.0,53.0,0.0,,
11000,Pressure,6999.0,6668.0,5084.0,1385.0,55.0,2493.0,363.0,0.0,,
11050,Pressure,6954.0,6792.0,5513.0,3399.0,829.0,3439.0,1009.0,0.0,,
11100,Pressure,6842.0,6837.0,5756.0,4379.0,2236.0,4003.0,2018.0,187.0,,
11150,Pressure,6641.0,6829.0,5906.0,4897.0,3611.0,4471.0,2846.0,559.0,,
11200,Pressure,6438.0,6857.0,6101.0,5327.0,4524.0,4978.0,3684.0,1357.0,,
11250,Pressure,6037.0,6872.0,6279.0,5719.0,5262.0,5449.0,4398.0,2452.0,,
11300,Pressure,5117.0,6852.0,6436.0,5982.0,5882.0,5782.0,5080.0,3392.0,,
11350,Pressure,3438.0,6795.0,6608.0,6300.0,6385.0,6111.0,5758.0,4390.0,,
11400,Pressure,344.0,6530.0,6741.0,6628.0,6890.0,6392.0,6495.0,5253.0,,
11450,Pressure,0.0,5474.0,6850.0,6896.0,7267.0,6636.0,6996.0,6069.0,,
11500,Pressure,0.0,1999.0,6500.0,6787.0,7379.0,6424.0,7161.0,6643.0,,
11550,Pressure,0.0,0.0,6197.0,6268.0,7333.0,5722.0,6977.0,6952.0,,
11600,Pressure,0.0,0.0,5288.0,5322.0,6895.0,4423.0,6058.0,6824.0,,
11650,Pressure,0.0,0.0,1024.0,1011.0,2488.0,886.0,2040.0,3048.0,,
11700,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
11750,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
11800,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
11850,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
11900,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
11950,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12000,Humidity,,,,,,,,,,5694.0
12000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12000,Temperature,,,,,,,,,2833.0,
12050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12150,Pressure,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12200,Pressure,6315.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0,,
12250,Pressure,6689.0,5539.0,1895.0,0.0,0.0,4.0,0.0,0.0,,
12300,Pressure,7045.0,6406.0,4514.0,156.0,0.0,614.0,0.0,0.0,,
12350,Pressure,7140.0,6734.0,5186.0,1619.0,0.0,1629.0,0.0,0.0,,
12400,Pressure,7098.0,6828.0,5410.0,2941.0,0.0,2085.0,7.0,0.0,,
12450,Pressure,6975.0,6856.0,5604.0,4189.0,358.0,2641.0,120.0,270.0,,
12500,Pressure,6756.0,6855.0,5847.0,5166.0,1965.0,3679.0,750.0,852.0,,
12550,Pressure,6474.0,6884.0,6088.0,5816.0,4279.0,4427.0,2315.0,1708.0,,
12600,Pressure,6176.0,6887.0,6314.0,6185.0,5383.0,4982.0,3868.0,2519.0,,
12650,Pressure,5645.0,6854.0,6525.0,6465.0,6084.0,5459.0,4965.0,3344.0,,
12700,Pressure,3251.0,6783.0,6733.0,6736.0,6677.0,5850.0,5879.0,4332.0,,
12750,Pressure,94.0,6288.0,6868.0,6946.0,7090.0,6204.0,6610.0,5222.0,,
12800,Pressure,0.0,4301.0,6841.0,6990.0,7328.0,6282.0,6977.0,5930.0,,
12850,Pressure,0.0,366.0,6421.0,6627.0,7330.0,5569.0,6982.0,6431.0,,
12900,Pressure,0.0,0.0,5654.0,5862.0,6995.0,4577.0,6174.0,6663.0,,
12950,Pressure,0.0,0.0,1665.0,1928.0,3175.0,1531.0,2546.0,3485.0,,
13000,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13050,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13100,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13150,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13200,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13250,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13300,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13350,Pressure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13400,Pressure,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13450,Pressure,6464.0,1698.0,0.0,0.0,0.0,0.0,0.0,0.0,,
13500,Pressure,6738.0,5992.0,2735.0,0.0,0.0,400.0,0.0,0.0,,
13550,Pressure,7063.0,6649.0,4745.0,704.0,0.0,946.0,0.0,110.0,,
13600,Pressure,7084.0,6768.0,5048.0,2737.0,830.0,1029.0,57.0,986.0,,
13650,Pressure,6980.0,6722.0,5104.0,3624.0,4012.0,1491.0,357.0,2114.0,,
13700,Pressure,6707.0,6647.0,5275.0,4576.0,5645.0,2353.0,1240.0,3172.0,,
13750,Pressure,6457.0,6592.0,5507.0,5426.0,6279.0,3414.0,3084.0,4170.0,,
13800,Pressure,6321.0,6613.0,5770.0,5964.0,6709.0,4172.0,4505.0,4854.0,,
13850,Pressure,6001.0,6553.0,5944.0,6255.0,6973.0,4640.0,5300.0,5221.0,,
13900,Pressure,4870.0,6365.0,6042.0,6491.0,7184.0,5024.0,5846.0,5555.0,,
13950,Pressure,849.0,5689.0,6071.0,6686.0,7353.0,5389.0,6402.0,5929.0,,
14000,Pressure,0.0,3851.0,5612.0,6743.0,7464.0,5437.0,6733.0,6329.0,,
14050,Pressure,0.0,179.0,4661.0,5831.0,7423.0,3996.0,6533.0,6587.0,,
14100,Pressure,0.0,0.0,3237.0,3917.0,6781.0,2171.0,4849.0,6400.0,,
14150,Pressure,0.0,0.0,165.0,172.0,1051.0,81.0,419.0,1736.0,,
