Time,Type,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
0,Pressure,1415.0,3830.0,0.0,0.0,0.0,0.0,0.0,1732.0,,
0,Humidity,,,,,,,,,,7694.0
0,Temperature,,,,,,,,,3367.0,
50,Pressure,1421.0,3837.0,0.0,0.0,0.0,0.0,0.0,1736.0,,
100,Pressure,1442.0,3830.0,0.0,0.0,0.0,0.0,0.0,1732.0,,
150,Pressure,1555.0,3838.0,0.0,0.0,0.0,0.0,0.0,1749.0,,
200,Pressure,1504.0,3821.0,0.0,0.0,0.0,0.0,0.0,1750.0,,
250,Pressure,1418.0,3810.0,0.0,0.0,0.0,0.0,0.0,1781.0,,
300,Pressure,1407.0,3798.0,0.0,0.0,0.0,0.0,0.0,1774.0,,
350,Pressure,1358.0,3771.0,0.0,0.0,0.0,0.0,0.0,1776.0,,
400,Pressure,1387.0,3742.0,0.0,0.0,0.0,0.0,0.0,1781.0,,
450,Pressure,1407.0,3716.0,0.0,0.0,0.0,0.0,0.0,1759.0,,
500,Pressure,1238.0,3718.0,0.0,0.0,0.0,0.0,0.0,1803.0,,
550,Pressure,884.0,3754.0,0.0,0.0,0.0,0.0,0.0,1864.0,,
600,Pressure,619.0,3795.0,0.0,0.0,0.0,0.0,0.0,1656.0,,
650,Pressure,381.0,3811.0,0.0,0.0,0.0,0.0,0.0,1631.0,,
700,Pressure,352.0,3786.0,0.0,0.0,0.0,0.0,0.0,1611.0,,
750,Pressure,283.0,3767.0,0.0,0.0,0.0,0.0,0.0,1664.0,,
800,Pressure,192.0,3798.0,0.0,0.0,0.0,0.0,0.0,1704.0,,
850,Pressure,140.0,3763.0,0.0,0.0,0.0,0.0,0.0,1758.0,,
900,Pressure,144.0,3705.0,0.0,0.0,0.0,0.0,0.0,1790.0,,
950,Pressure,182.0,3702.0,0.0,0.0,0.0,0.0,0.0,1785.0,,
1000,Pressure,206.0,3685.0,0.0,0.0,0.0,0.0,0.0,1811.0,,
1050,Pressure,116.0,3738.0,0.0,0.0,0.0,0.0,0.0,1808.0,,
1100,Pressure,0.0,3772.0,0.0,0.0,0.0,0.0,0.0,1783.0,,
1150,Pressure,0.0,3792.0,9.0,0.0,0.0,0.0,0.0,1874.0,,
1200,Pressure,0.0,3786.0,29.0,0.0,0.0,0.0,0.0,1886.0,,
1250,Pressure,5.0,3744.0,20.0,0.0,0.0,0.0,0.0,1910.0,,
1300,Pressure,36.0,3691.0,0.0,0.0,0.0,0.0,0.0,1943.0,,
1350,Pressure,128.0,3619.0,0.0,0.0,0.0,0.0,0.0,1919.0,,
1400,Pressure,190.0,3573.0,0.0,0.0,0.0,0.0,0.0,1883.0,,
1450,Pressure,238.0,3480.0,0.0,0.0,0.0,0.0,0.0,1862.0,,
1500,Pressure,251.0,3471.0,0.0,0.0,0.0,0.0,0.0,1802.0,,
1550,Pressure,261.0,3430.0,0.0,0.0,0.0,0.0,0.0,1752.0,,
1600,Pressure,177.0,3455.0,0.0,0.0,0.0,0.0,0.0,1922.0,,
1650,Pressure,0.0,3277.0,0.0,0.0,0.0,0.0,0.0,2065.0,,
1700,Pressure,0.0,3007.0,0.0,0.0,7.0,0.0,0.0,2682.0,,
1750,Pressure,0.0,2978.0,1.0,0.0,0.0,0.0,0.0,3053.0,,
1800,Pressure,0.0,2942.0,1.0,0.0,0.0,0.0,0.0,3230.0,,
1850,Pressure,0.0,2994.0,2.0,0.0,11.0,0.0,0.0,3353.0,,
1900,Pressure,0.0,2995.0,1.0,0.0,64.0,0.0,0.0,3578.0,,
1950,Pressure,0.0,3031.0,15.0,0.0,144.0,0.0,0.0,3886.0,,
2000,Pressure,0.0,2978.0,18.0,0.0,212.0,0.0,0.0,4154.0,,
2050,Pressure,0.0,3033.0,0.0,0.0,345.0,0.0,0.0,4350.0,,
2100,Pressure,0.0,3029.0,0.0,0.0,488.0,0.0,0.0,4551.0,,
2150,Pressure,0.0,2989.0,0.0,0.0,613.0,0.0,0.0,4656.0,,
2200,Pressure,0.0,2968.0,0.0,0.0,566.0,0.0,0.0,4714.0,,
2250,Pressure,0.0,2928.0,0.0,0.0,487.0,0.0,0.0,4728.0,,
2300,Pressure,0.0,2901.0,0.0,0.0,510.0,0.0,0.0,4721.0,,
2350,Pressure,0.0,2833.0,10.0,0.0,541.0,0.0,0.0,4626.0,,
2400,Pressure,0.0,2777.0,37.0,0.0,598.0,0.0,0.0,4446.0,,
2450,Pressure,0.0,2741.0,29.0,0.0,543.0,0.0,0.0,4292.0,,
2500,Pressure,0.0,2864.0,0.0,0.0,605.0,0.0,0.0,4235.0,,
2550,Pressure,0.0,2946.0,0.0,0.0,702.0,0.0,0.0,4201.0,,
2600,Pressure,0.0,3011.0,0.0,0.0,715.0,0.0,0.0,4173.0,,
2650,Pressure,0.0,3132.0,5.0,0.0,750.0,0.0,0.0,4174.0,,
2700,Pressure,0.0,3212.0,7.0,0.0,772.0,0.0,0.0,4139.0,,
2750,Pressure,0.0,3262.0,0.0,0.0,753.0,0.0,0.0,4035.0,,
2800,Pressure,0.0,3333.0,3.0,0.0,522.0,0.0,0.0,3868.0,,
2850,Pressure,0.0,3500.0,7.0,0.0,229.0,0.0,0.0,3416.0,,
2900,Pressure,0.0,3612.0,1.0,0.0,13.0,0.0,0.0,2705.0,,
2950,Pressure,123.0,3672.0,0.0,0.0,0.0,0.0,0.0,2415.0,,
3000,Humidity,,,,,,,,,,7705.0
3000,Temperature,,,,,,,,,3353.0,
3000,Pressure,409.0,3663.0,0.0,0.0,0.0,0.0,0.0,2297.0,,
3050,Pressure,637.0,3623.0,0.0,0.0,0.0,0.0,0.0,2137.0,,
3100,Pressure,839.0,3613.0,0.0,0.0,0.0,0.0,0.0,2157.0,,
3150,Pressure,1020.0,3591.0,0.0,0.0,0.0,0.0,0.0,2132.0,,
3200,Pressure,1103.0,3603.0,0.0,0.0,0.0,0.0,0.0,3623.0,,
3250,Pressure,1148.0,3591.0,0.0,0.0,0.0,0.0,0.0,2083.0,,
3300,Pressure,1204.0,3590.0,0.0,0.0,0.0,0.0,0.0,2132.0,,
3350,Pressure,1259.0,3566.0,0.0,0.0,0.0,0.0,0.0,2114.0,,
3400,Pressure,1314.0,3565.0,0.0,0.0,0.0,0.0,0.0,2139.0,,
3450,Pressure,1317.0,3561.0,0.0,0.0,0.0,0.0,0.0,2150.0,,
3500,Pressure,1331.0,3558.0,0.0,0.0,0.0,0.0,0.0,2181.0,,
3550,Pressure,1344.0,3574.0,0.0,0.0,0.0,0.0,0.0,2161.0,,
3600,Pressure,1350.0,3582.0,0.0,0.0,0.0,0.0,0.0,2146.0,,
3650,Pressure,1378.0,3595.0,0.0,0.0,0.0,0.0,0.0,2126.0,,
3700,Pressure,1395.0,3592.0,0.0,0.0,0.0,0.0,0.0,2114.0,,
3750,Pressure,1407.0,3606.0,0.0,0.0,0.0,0.0,0.0,2146.0,,
3800,Pressure,1391.0,3598.0,0.0,0.0,0.0,0.0,0.0,2143.0,,
3850,Pressure,1393.0,3611.0,0.0,0.0,0.0,0.0,0.0,2141.0,,
3900,Pressure,1412.0,3613.0,0.0,0.0,0.0,0.0,0.0,2116.0,,
3950,Pressure,1428.0,3611.0,0.0,0.0,0.0,0.0,0.0,2092.0,,
4000,Pressure,1429.0,3613.0,0.0,0.0,0.0,0.0,0.0,2075.0,,
4050,Pressure,1429.0,3607.0,0.0,0.0,0.0,0.0,0.0,2072.0,,
4100,Pressure,1438.0,3615.0,0.0,0.0,0.0,0.0,0.0,3600.0,,
4150,Pressure,1440.0,3609.0,0.0,0.0,0.0,0.0,0.0,2075.0,,
4200,Pressure,1452.0,3623.0,0.0,0.0,0.0,0.0,0.0,2082.0,,
4250,Pressure,1452.0,3615.0,0.0,0.0,0.0,0.0,0.0,2064.0,,
4300,Pressure,1458.0,3624.0,0.0,0.0,0.0,0.0,0.0,2073.0,,
4350,Pressure,1465.0,3623.0,0.0,0.0,0.0,0.0,0.0,2074.0,,
4400,Pressure,1462.0,3619.0,0.0,0.0,0.0,0.0,0.0,2076.0,,
4450,Pressure,1478.0,3625.0,0.0,0.0,0.0,0.0,0.0,2095.0,,
4500,Pressure,1491.0,3622.0,0.0,0.0,0.0,0.0,0.0,2089.0,,
4550,Pressure,1509.0,3634.0,0.0,0.0,0.0,0.0,0.0,2100.0,,
4600,Pressure,1507.0,3616.0,0.0,0.0,0.0,0.0,0.0,2089.0,,
4650,Pressure,1526.0,3632.0,0.0,0.0,0.0,0.0,0.0,2090.0,,
4700,Pressure,1518.0,3622.0,0.0,0.0,0.0,0.0,0.0,2083.0,,
4750,Pressure,1526.0,3636.0,0.0,0.0,0.0,0.0,0.0,2094.0,,
4800,Pressure,1508.0,3636.0,0.0,0.0,0.0,0.0,0.0,2098.0,,
4850,Pressure,1505.0,3630.0,0.0,0.0,0.0,0.0,0.0,2099.0,,
4900,Pressure,1501.0,3642.0,0.0,0.0,0.0,0.0,0.0,2094.0,,
4950,Pressure,1500.0,3631.0,0.0,0.0,0.0,0.0,0.0,2077.0,,
5000,Pressure,1504.0,3644.0,0.0,0.0,0.0,0.0,0.0,2079.0,,
5050,Pressure,1499.0,3629.0,0.0,0.0,0.0,0.0,0.0,2070.0,,
5100,Pressure,1505.0,3644.0,0.0,0.0,0.0,0.0,0.0,2079.0,,
5150,Pressure,1505.0,3631.0,0.0,0.0,0.0,0.0,0.0,2077.0,,
5200,Pressure,1507.0,3641.0,0.0,0.0,0.0,0.0,0.0,2081.0,,
5250,Pressure,1506.0,3639.0,0.0,0.0,0.0,0.0,0.0,2077.0,,
5300,Pressure,1504.0,3635.0,0.0,0.0,0.0,0.0,0.0,2063.0,,
5350,Pressure,1504.0,3640.0,0.0,0.0,0.0,0.0,0.0,2060.0,,
5400,Pressure,1504.0,3634.0,0.0,0.0,0.0,0.0,0.0,2072.0,,
5450,Pressure,1502.0,3649.0,0.0,0.0,0.0,0.0,0.0,2085.0,,
5500,Pressure,1500.0,3632.0,0.0,0.0,0.0,0.0,0.0,2079.0,,
5550,Pressure,1504.0,3648.0,0.0,0.0,0.0,0.0,0.0,2080.0,,
5600,Pressure,1500.0,3634.0,0.0,0.0,0.0,0.0,0.0,2059.0,,
5650,Pressure,1501.0,3642.0,0.0,0.0,0.0,0.0,0.0,2071.0,,
5700,Pressure,1503.0,3645.0,0.0,0.0,0.0,0.0,0.0,2075.0,,
5750,Pressure,1502.0,3639.0,0.0,0.0,0.0,0.0,0.0,2075.0,,
5800,Pressure,1507.0,3647.0,0.0,0.0,0.0,0.0,0.0,2082.0,,
5850,Pressure,1504.0,3635.0,0.0,0.0,0.0,0.0,0.0,2072.0,,
5900,Pressure,1533.0,3652.0,0.0,0.0,0.0,0.0,0.0,2076.0,,
5950,Pressure,1512.0,3638.0,0.0,0.0,0.0,0.0,0.0,2076.0,,
6000,Pressure,1454.0,3663.0,0.0,0.0,0.0,0.0,0.0,2100.0,,
6000,Temperature,,,,,,,,,3362.0,
6000,Humidity,,,,,,,,,,7727.0
6050,Pressure,1431.0,3657.0,0.0,0.0,0.0,0.0,0.0,2107.0,,
6100,Pressure,1450.0,3666.0,0.0,0.0,0.0,0.0,0.0,2121.0,,
6150,Pressure,1445.0,3643.0,0.0,0.0,0.0,0.0,0.0,2106.0,,
6200,Pressure,1384.0,3575.0,0.0,0.0,0.0,0.0,0.0,2080.0,,
6250,Pressure,1355.0,3525.0,0.0,0.0,0.0,0.0,0.0,2083.0,,
6300,Pressure,1307.0,3493.0,0.0,0.0,0.0,0.0,0.0,2092.0,,
6350,Pressure,1303.0,3487.0,0.0,0.0,0.0,0.0,0.0,2115.0,,
6400,Pressure,1292.0,3461.0,0.0,0.0,0.0,0.0,0.0,2116.0,,
6450,Pressure,1313.0,3465.0,0.0,0.0,0.0,0.0,0.0,2127.0,,
6500,Pressure,1358.0,3455.0,0.0,0.0,0.0,0.0,0.0,2116.0,,
6550,Pressure,1434.0,3468.0,0.0,0.0,0.0,0.0,0.0,2104.0,,
6600,Pressure,1449.0,3457.0,0.0,0.0,0.0,0.0,0.0,2034.0,,
6650,Pressure,1456.0,3460.0,0.0,0.0,0.0,0.0,0.0,1850.0,,
6700,Pressure,1186.0,3450.0,0.0,0.0,0.0,0.0,0.0,1740.0,,
6750,Pressure,780.0,3434.0,0.0,0.0,0.0,0.0,0.0,1844.0,,
6800,Pressure,383.0,3469.0,0.0,0.0,0.0,0.0,0.0,2161.0,,
6850,Pressure,94.0,3490.0,0.0,0.0,0.0,0.0,0.0,2421.0,,
6900,Pressure,3.0,3599.0,0.0,0.0,0.0,0.0,0.0,2781.0,,
6950,Pressure,0.0,3671.0,0.0,0.0,0.0,0.0,0.0,3093.0,,
7000,Pressure,0.0,3732.0,0.0,0.0,35.0,0.0,0.0,3402.0,,
7050,Pressure,0.0,3765.0,0.0,0.0,156.0,0.0,0.0,3708.0,,
7100,Pressure,0.0,3774.0,0.0,0.0,243.0,0.0,0.0,3872.0,,
7150,Pressure,0.0,3805.0,0.0,0.0,321.0,0.0,0.0,3997.0,,
7200,Pressure,0.0,3818.0,1.0,0.0,345.0,0.0,0.0,4051.0,,
7250,Pressure,0.0,3853.0,14.0,0.0,320.0,0.0,0.0,4030.0,,
7300,Pressure,0.0,3881.0,39.0,0.0,164.0,0.0,0.0,3922.0,,
7350,Pressure,0.0,3941.0,20.0,0.0,104.0,0.0,0.0,3859.0,,
7400,Pressure,0.0,3964.0,26.0,0.0,29.0,0.0,0.0,3809.0,,
7450,Pressure,0.0,3994.0,70.0,0.0,57.0,0.0,0.0,3829.0,,
7500,Pressure,0.0,4024.0,52.0,0.0,117.0,0.0,0.0,3834.0,,
7550,Pressure,0.0,4039.0,59.0,0.0,139.0,0.0,0.0,3848.0,,
7600,Pressure,0.0,4030.0,107.0,0.0,194.0,0.0,0.0,3874.0,,
7650,Pressure,0.0,4002.0,100.0,0.0,217.0,0.0,0.0,3866.0,,
7700,Pressure,0.0,3971.0,103.0,0.0,263.0,0.0,0.0,3874.0,,
7750,Pressure,0.0,3922.0,62.0,0.0,263.0,0.0,0.0,3814.0,,
7800,Pressure,0.0,3872.0,22.0,0.0,187.0,0.0,0.0,3603.0,,
7850,Pressure,101.0,3841.0,0.0,0.0,0.0,0.0,0.0,3249.0,,
7900,Pressure,355.0,3812.0,0.0,0.0,0.0,0.0,0.0,2897.0,,
7950,Pressure,516.0,3755.0,0.0,0.0,0.0,0.0,0.0,2531.0,,
8000,Pressure,663.0,3714.0,0.0,0.0,0.0,0.0,0.0,2343.0,,
8050,Pressure,712.0,3678.0,0.0,0.0,0.0,0.0,0.0,2240.0,,
8100,Pressure,909.0,3643.0,0.0,0.0,0.0,0.0,0.0,1885.0,,
8150,Pressure,1296.0,3655.0,0.0,0.0,0.0,0.0,0.0,1508.0,,
8200,Pressure,1473.0,3620.0,0.0,0.0,0.0,0.0,0.0,1316.0,,
8250,Pressure,1784.0,3615.0,0.0,0.0,0.0,0.0,0.0,1162.0,,
8300,Pressure,2031.0,3595.0,0.0,0.0,0.0,0.0,0.0,1024.0,,
8350,Pressure,2329.0,3531.0,0.0,0.0,0.0,0.0,0.0,788.0,,
8400,Pressure,2599.0,3439.0,0.0,0.0,0.0,0.0,0.0,657.0,,
8450,Pressure,2826.0,3412.0,0.0,0.0,0.0,0.0,0.0,532.0,,
8500,Pressure,3020.0,3370.0,0.0,0.0,0.0,0.0,0.0,403.0,,
8550,Pressure,3268.0,3308.0,0.0,0.0,0.0,0.0,0.0,330.0,,
8600,Pressure,3412.0,3215.0,0.0,0.0,0.0,0.0,0.0,348.0,,
8650,Pressure,3456.0,3104.0,0.0,0.0,0.0,0.0,0.0,333.0,,
8700,Pressure,3560.0,2973.0,0.0,0.0,0.0,0.0,0.0,367.0,,
8750,Pressure,3623.0,2857.0,0.0,0.0,0.0,0.0,0.0,370.0,,
8800,Pressure,3651.0,2661.0,0.0,0.0,0.0,0.0,0.0,367.0,,
8850,Pressure,3653.0,2607.0,0.0,0.0,0.0,0.0,0.0,361.0,,
8900,Pressure,3620.0,2566.0,0.0,0.0,0.0,0.0,0.0,365.0,,
8950,Pressure,3603.0,2546.0,0.0,0.0,0.0,0.0,0.0,345.0,,
9000,Pressure,3599.0,2585.0,0.0,0.0,0.0,0.0,0.0,368.0,,
9000,Temperature,,,,,,,,,3366.0,
9000,Humidity,,,,,,,,,,7738.0
9050,Pressure,3622.0,2570.0,0.0,0.0,0.0,0.0,0.0,360.0,,
9100,Pressure,3589.0,2531.0,0.0,0.0,0.0,0.0,0.0,358.0,,
9150,Pressure,3477.0,2386.0,0.0,0.0,0.0,0.0,0.0,405.0,,
9200,Pressure,3294.0,2023.0,0.0,0.0,0.0,0.0,0.0,396.0,,
9250,Pressure,2585.0,1535.0,0.0,0.0,0.0,0.0,0.0,380.0,,
9300,Pressure,2060.0,1122.0,0.0,0.0,0.0,0.0,0.0,393.0,,
9350,Pressure,1988.0,1140.0,0.0,0.0,0.0,0.0,0.0,345.0,,
9400,Pressure,1117.0,1379.0,0.0,0.0,0.0,0.0,0.0,328.0,,
9450,Pressure,641.0,1551.0,0.0,0.0,0.0,0.0,0.0,792.0,,
9500,Pressure,487.0,1663.0,0.0,0.0,0.0,0.0,0.0,1389.0,,
9550,Pressure,318.0,1859.0,0.0,0.0,0.0,0.0,0.0,2062.0,,
9600,Pressure,208.0,2147.0,0.0,0.0,0.0,0.0,0.0,2272.0,,
9650,Pressure,195.0,2376.0,0.0,0.0,8.0,0.0,0.0,2392.0,,
9700,Pressure,201.0,2560.0,0.0,0.0,48.0,0.0,0.0,2462.0,,
9750,Pressure,250.0,2703.0,0.0,0.0,82.0,0.0,0.0,2529.0,,
9800,Pressure,338.0,2754.0,0.0,0.0,81.0,0.0,0.0,2528.0,,
9850,Pressure,530.0,2819.0,0.0,0.0,25.0,0.0,0.0,2502.0,,
9900,Pressure,716.0,2872.0,0.0,0.0,0.0,0.0,0.0,2404.0,,
9950,Pressure,850.0,2919.0,0.0,0.0,0.0,0.0,0.0,2372.0,,
10000,Pressure,972.0,2954.0,0.0,0.0,0.0,0.0,0.0,2345.0,,
10050,Pressure,1081.0,2983.0,0.0,0.0,0.0,0.0,0.0,2297.0,,
10100,Pressure,1198.0,3012.0,0.0,0.0,0.0,0.0,0.0,2279.0,,
10150,Pressure,1247.0,3050.0,0.0,0.0,0.0,0.0,0.0,2285.0,,
10200,Pressure,1290.0,3088.0,0.0,0.0,0.0,0.0,0.0,2299.0,,
10250,Pressure,1301.0,3101.0,0.0,0.0,0.0,0.0,0.0,2301.0,,
10300,Pressure,1320.0,3119.0,0.0,0.0,0.0,0.0,0.0,2295.0,,
10350,Pressure,1339.0,3116.0,0.0,0.0,0.0,0.0,0.0,2287.0,,
10400,Pressure,1329.0,3126.0,0.0,0.0,15.0,0.0,0.0,2293.0,,
10450,Pressure,1251.0,3123.0,0.0,0.0,0.0,0.0,0.0,2315.0,,
10500,Pressure,1192.0,3144.0,0.0,0.0,0.0,0.0,0.0,2345.0,,
10550,Pressure,1123.0,3142.0,0.0,0.0,0.0,0.0,0.0,2343.0,,
10600,Pressure,1022.0,3158.0,0.0,0.0,0.0,0.0,0.0,2315.0,,
10650,Pressure,895.0,3186.0,0.0,0.0,0.0,0.0,0.0,2215.0,,
10700,Pressure,825.0,3215.0,0.0,0.0,0.0,0.0,0.0,2159.0,,
10750,Pressure,857.0,3228.0,0.0,0.0,0.0,0.0,0.0,2078.0,,
10800,Pressure,818.0,3235.0,0.0,0.0,0.0,0.0,0.0,2032.0,,
10850,Pressure,836.0,3241.0,0.0,0.0,0.0,0.0,0.0,2042.0,,
10900,Pressure,803.0,3244.0,0.0,0.0,0.0,0.0,0.0,2102.0,,
10950,Pressure,763.0,3280.0,0.0,0.0,0.0,0.0,0.0,2155.0,,
11000,Pressure,786.0,3278.0,0.0,0.0,0.0,0.0,0.0,2167.0,,
11050,Pressure,797.0,3292.0,0.0,0.0,0.0,0.0,0.0,2207.0,,
11100,Pressure,792.0,3299.0,0.0,0.0,0.0,0.0,0.0,2228.0,,
11150,Pressure,775.0,3287.0,0.0,0.0,0.0,0.0,0.0,2238.0,,
11200,Pressure,746.0,3275.0,0.0,0.0,0.0,0.0,0.0,2267.0,,
11250,Pressure,722.0,3222.0,0.0,0.0,0.0,0.0,0.0,2272.0,,
11300,Pressure,709.0,3202.0,0.0,0.0,0.0,0.0,0.0,2276.0,,
11350,Pressure,739.0,3191.0,0.0,0.0,0.0,0.0,0.0,2271.0,,
11400,Pressure,754.0,3229.0,0.0,0.0,0.0,0.0,0.0,2280.0,,
11450,Pressure,748.0,3247.0,0.0,0.0,0.0,0.0,0.0,2270.0,,
11500,Pressure,766.0,3268.0,0.0,0.0,0.0,0.0,0.0,2240.0,,
11550,Pressure,803.0,3281.0,0.0,0.0,0.0,0.0,0.0,2210.0,,
11600,Pressure,850.0,3282.0,0.0,0.0,0.0,0.0,0.0,2211.0,,
11650,Pressure,850.0,3277.0,0.0,0.0,0.0,0.0,0.0,2254.0,,
11700,Pressure,849.0,3229.0,0.0,0.0,0.0,0.0,0.0,2369.0,,
11750,Pressure,899.0,3195.0,0.0,0.0,0.0,0.0,0.0,2436.0,,
11800,Pressure,867.0,3116.0,0.0,0.0,0.0,0.0,0.0,2437.0,,
11850,Pressure,895.0,3066.0,0.0,0.0,0.0,0.0,0.0,2432.0,,
11900,Pressure,849.0,3041.0,0.0,0.0,0.0,0.0,0.0,2363.0,,
11950,Pressure,729.0,3063.0,0.0,0.0,0.0,0.0,0.0,2315.0,,
12000,Pressure,657.0,3062.0,0.0,0.0,0.0,0.0,0.0,2325.0,,
12000,Humidity,,,,,,,,,,7746.0
12000,Temperature,,,,,,,,,3369.0,
12050,Pressure,663.0,3050.0,0.0,0.0,0.0,0.0,0.0,2365.0,,
12100,Pressure,688.0,3045.0,0.0,0.0,0.0,0.0,0.0,2420.0,,
12150,Pressure,679.0,3019.0,0.0,0.0,0.0,0.0,0.0,2447.0,,
12200,Pressure,704.0,3013.0,0.0,0.0,0.0,0.0,0.0,2489.0,,
12250,Pressure,718.0,3023.0,0.0,0.0,0.0,0.0,0.0,2485.0,,
12300,Pressure,763.0,3095.0,0.0,0.0,0.0,0.0,0.0,2498.0,,
12350,Pressure,769.0,3126.0,0.0,0.0,0.0,0.0,0.0,2464.0,,
12400,Pressure,812.0,3160.0,0.0,0.0,0.0,0.0,0.0,2442.0,,
12450,Pressure,852.0,3179.0,0.0,0.0,0.0,0.0,0.0,2410.0,,
12500,Pressure,852.0,3184.0,0.0,0.0,0.0,0.0,0.0,2373.0,,
12550,Pressure,796.0,3213.0,0.0,0.0,0.0,0.0,0.0,2380.0,,
12600,Pressure,778.0,3213.0,0.0,0.0,0.0,0.0,0.0,2375.0,,
12650,Pressure,794.0,3232.0,0.0,0.0,0.0,0.0,0.0,2384.0,,
12700,Pressure,813.0,3218.0,0.0,0.0,0.0,0.0,0.0,2374.0,,
12750,Pressure,868.0,3234.0,0.0,0.0,0.0,0.0,0.0,2376.0,,
12800,Pressure,878.0,3222.0,0.0,0.0,0.0,0.0,0.0,2347.0,,
12850,Pressure,878.0,3227.0,0.0,0.0,0.0,0.0,0.0,2350.0,,
12900,Pressure,802.0,3228.0,0.0,0.0,0.0,0.0,0.0,2359.0,,
12950,Pressure,795.0,3224.0,0.0,0.0,0.0,0.0,0.0,2355.0,,
13000,Pressure,806.0,3242.0,0.0,0.0,0.0,0.0,0.0,2350.0,,
13050,Pressure,813.0,3238.0,0.0,0.0,0.0,0.0,0.0,2328.0,,
13100,Pressure,845.0,3255.0,0.0,0.0,0.0,0.0,0.0,2319.0,,
13150,Pressure,833.0,3238.0,0.0,0.0,0.0,0.0,0.0,2308.0,,
13200,Pressure,839.0,3261.0,0.0,0.0,0.0,0.0,0.0,2330.0,,
13250,Pressure,831.0,3249.0,0.0,0.0,0.0,0.0,0.0,2335.0,,
13300,Pressure,831.0,3279.0,0.0,0.0,0.0,0.0,0.0,2337.0,,
13350,Pressure,826.0,3317.0,0.0,0.0,0.0,0.0,0.0,2308.0,,
13400,Pressure,834.0,3319.0,0.0,0.0,0.0,0.0,0.0,2217.0,,
13450,Pressure,804.0,3335.0,0.0,0.0,0.0,0.0,0.0,2069.0,,
13500,Pressure,746.0,3319.0,0.0,0.0,0.0,0.0,0.0,1899.0,,
13550,Pressure,683.0,3343.0,0.0,0.0,0.0,0.0,0.0,1782.0,,
13600,Pressure,572.0,3326.0,0.0,0.0,0.0,0.0,0.0,1845.0,,
13650,Pressure,421.0,3386.0,0.0,0.0,0.0,0.0,0.0,1874.0,,
13700,Pressure,374.0,3435.0,0.0,0.0,0.0,0.0,0.0,1897.0,,
13750,Pressure,375.0,3461.0,0.0,0.0,0.0,0.0,0.0,1896.0,,
13800,Pressure,420.0,3476.0,0.0,0.0,0.0,0.0,0.0,1859.0,,
13850,Pressure,459.0,3477.0,0.0,0.0,0.0,0.0,0.0,1870.0,,
13900,Pressure,483.0,3480.0,0.0,0.0,0.0,0.0,0.0,1905.0,,
13950,Pressure,498.0,3471.0,0.0,0.0,0.0,0.0,0.0,1928.0,,
14000,Pressure,514.0,3471.0,0.0,0.0,0.0,0.0,0.0,1952.0,,
14050,Pressure,525.0,3448.0,0.0,0.0,0.0,0.0,0.0,1951.0,,
14100,Pressure,545.0,3468.0,0.0,0.0,0.0,0.0,0.0,1968.0,,
14150,Pressure,551.0,3457.0,0.0,0.0,0.0,0.0,0.0,1958.0,,
14200,Pressure,566.0,3464.0,0.0,0.0,0.0,0.0,0.0,1970.0,,
14250,Pressure,563.0,3474.0,0.0,0.0,0.0,0.0,0.0,1967.0,,
14300,Pressure,560.0,3477.0,0.0,0.0,0.0,0.0,0.0,1957.0,,
14350,Pressure,557.0,3477.0,0.0,0.0,0.0,0.0,0.0,1978.0,,
14400,Pressure,565.0,3454.0,0.0,0.0,0.0,0.0,0.0,1985.0,,
14450,Pressure,604.0,3442.0,0.0,0.0,0.0,0.0,0.0,2012.0,,
14500,Pressure,648.0,3427.0,0.0,0.0,0.0,0.0,0.0,2027.0,,
14550,Pressure,661.0,3427.0,0.0,0.0,0.0,0.0,0.0,2055.0,,
14600,Pressure,654.0,3411.0,0.0,0.0,0.0,0.0,0.0,2049.0,,
14650,Pressure,643.0,3422.0,0.0,0.0,0.0,0.0,0.0,2067.0,,
14700,Pressure,633.0,3432.0,0.0,0.0,0.0,0.0,0.0,2072.0,,
14750,Pressure,632.0,3435.0,0.0,0.0,0.0,0.0,0.0,2069.0,,
14800,Pressure,639.0,3451.0,0.0,0.0,0.0,0.0,0.0,2063.0,,
14850,Pressure,667.0,3446.0,0.0,0.0,0.0,0.0,0.0,2062.0,,
14900,Pressure,684.0,3458.0,0.0,0.0,0.0,0.0,0.0,2078.0,,
14950,Pressure,723.0,3435.0,0.0,0.0,0.0,0.0,0.0,2071.0,,
15000,Humidity,,,,,,,,,,7757.0
15000,Temperature,,,,,,,,,3359.0,
15000,Pressure,702.0,3449.0,0.0,0.0,0.0,0.0,0.0,2085.0,,
15050,Pressure,688.0,3431.0,0.0,0.0,0.0,0.0,0.0,2088.0,,
15100,Pressure,725.0,3448.0,0.0,0.0,0.0,0.0,0.0,2097.0,,
15150,Pressure,734.0,3450.0,0.0,0.0,0.0,0.0,0.0,2096.0,,
15200,Pressure,722.0,3447.0,0.0,0.0,0.0,0.0,0.0,2091.0,,
15250,Pressure,716.0,3460.0,0.0,0.0,0.0,0.0,0.0,2098.0,,
15300,Pressure,748.0,3453.0,0.0,0.0,0.0,0.0,0.0,2091.0,,
15350,Pressure,766.0,3458.0,0.0,0.0,0.0,0.0,0.0,2099.0,,
15400,Pressure,755.0,3444.0,0.0,0.0,0.0,0.0,0.0,2093.0,,
